132.009995	132.320007	128.800003	11030200	1
130.559998	133.679993	129.029999	9830500	0
132.619995	132.800003	129.210007	8779400	0
128.990005	129.820007	126.550003	9096300	1
127.900002	129.710007	125.75	10723200	0
129.139999	130.380005	126.400002	9774900	0
129.179993	129.649994	127.059998	15376500	1
126.309998	128	124.330002	8892600	0
127.129997	129.199997	125.080002	9074700	1
127.260002	128.149994	125	9970600	0
125.599998	127.669998	120.760002	11568900	0
122.099998	122.279999	118.120003	12023900	0
120.559998	122.980003	119.059998	9559000	1
121.029999	123.330002	118.800003	14765300	1
124.43	127.199997	122.800003	27293100	0
129.770004	131.850006	124.139999	29471300	0
123.18	124.860001	113.82	37774400	0
118.790001	118.980003	114.400002	23079700	1
117.120003	119.610001	116.559998	12405900	0
118.639999	120.330002	115.739998	12784000	1
115.879997	117.650002	114.099998	11024800	0
119.379997	121	116.559998	9890200	1
118.199997	119.089996	117	9223000	0
118	118.610001	116	6233200	1
117.209999	120.419998	116.5	8343500	0
118.989998	119.940002	117.5	8073500	0
120.059998	120.5	117.18	8932700	0
117.07	117.129997	115.550003	8944800	1
115.839996	118.510002	114.82	9800100	0
117.910004	119.089996	117	7115600	1
117.370003	118.970001	116.18	6807300	0
118.010002	119.25	116.510002	7068200	1
117.959999	119.800003	117.150002	7389900	0
118.169998	118.339996	115.849998	9533400	1
117.879997	119.43	117	5721600	1
118.699997	124.660004	117.529999	13296500	1
125.010002	127.349998	124.800003	12097500	1
125.400002	126.940002	124.43	6440400	1
125.980003	128.850006	125.57	7509700	1
129.130005	129.449997	127.07	6769300	1
128.300003	130.850006	127.709999	5605900	0
129.589996	130.809998	127.970001	6070800	1
129.110001	131.169998	128.479996	5625700	1
130.449997	133.619995	130.360001	7240800	0
134.199997	134.199997	131.179993	6150800	0
131.699997	132	128.630005	6329200	1
131.240005	132.289993	130.5	4132500	0
132.410004	132.690002	131.220001	4358800	1
131.020004	132.850006	130.440002	5021300	0
133.710007	133.710007	129.660004	8905000	1
130.199997	130.960007	128.639999	5383400	0
130.889999	130.940002	128.070007	4213100	0
128.639999	129.399994	127.199997	4696400	1
129.139999	136.910004	128.039993	16209600	1
